node_id,node_label,node_type,area,map_x,map_y,level,importance,is_map_visible,connectable,movement_role,permanent_status,permanent_status_at_jst,permanent_status_by,permanent_status_source,permanent_status_note
#509:i-8,i-8,都市,#509,349,849,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:05,,legacy_management_table,都市破壊OCR IMG_1433.PNG / 2026/05/30 12:05:50 / #509 X:349 Y:849 Lv.1都市 / 攻撃側 #503[fzn] / 防衛側 #509[OWM] / 宝箱×2 / 破壊済み・復活なし
#509:J-1,J-1,漁場,#509,20,899,,3,TRUE,TRUE,transit,active,,,,
#509:j-10,j-10,都市,#509,449,949,,8,TRUE,TRUE,target_only,active,,,,
#509:J-11,J-11,漁場,#509,499,899,,3,TRUE,TRUE,transit,active,,,,
#509:j-12,j-12,都市,#509,549,949,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 20:07,,legacy_management_table,"Dropbox破壊OCR IMG_1465.PNG / 2026/05/30 20:07:44 / #503[UMN] が #509[AoW] 領有中の Lv.1都市 #509(549,949) を破壊 / 宝箱x2 / 破壊済み・復活なし"
#509:j-14,j-14,都市,#509,649,949,,8,TRUE,TRUE,target_only,active,,,,
#509:J-15,J-15,漁場,#509,699,899,,3,TRUE,TRUE,transit,active,,,,
#509:j-16,j-16,都市,#509,749,949,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:32,,legacy_management_table,都市破壊OCR IMG_1438.PNG / 2026/05/30 12:32:51 / #509 X:749 Y:949 Lv.1都市 / 攻撃側 #503[UMN] / 防衛側 #509[OTT] / 宝箱×2 / 破壊済み・復活なし
#509:j-2,j-2,都市,#509,49,949,,8,TRUE,TRUE,target_only,active,,,,
#509:J-21,J-21,漁場,#509,978,899,,3,TRUE,TRUE,transit,active,,,,
#509:J-3,J-3,漁場,#509,99,899,,3,TRUE,TRUE,transit,active,,,,
#509:j-4,j-4,都市,#509,149,949,,8,TRUE,TRUE,target_only,active,,,,
#509:J-5,J-5,漁場,#509,199,899,,3,TRUE,TRUE,transit,active,,,,
#509:j-6,j-6,都市,#509,249,949,,8,TRUE,TRUE,target_only,active,,,,
#509:J-7,J-7,漁場,#509,299,899,,3,TRUE,TRUE,transit,active,,,,
#509:j-8,j-8,都市,#509,349,949,,8,TRUE,TRUE,target_only,active,,,,
#509:J-9,J-9,漁場,#509,399,899,,3,TRUE,TRUE,transit,active,,,,
#509:K-1,K-1,漁場,#509,20,978,,3,TRUE,TRUE,transit,active,,,,
#509:K-17,K-17,漁場,#509,799,978,,3,TRUE,TRUE,transit,active,,,,
#509:K-19,K-19,漁場,#509,899,978,,3,TRUE,TRUE,transit,active,,,,
#509:K-21,K-21,漁場,#509,978,978,,3,TRUE,TRUE,transit,active,,,,
#509:K-3,K-3,漁場,#509,99,978,,3,TRUE,TRUE,transit,active,,,,
#509:K-5,K-5,漁場,#509,199,978,,3,TRUE,TRUE,transit,active,,,,
#509:K-7,K-7,漁場,#509,299,978,,3,TRUE,TRUE,transit,active,,,,
#511:A-7,A-7,漁場,#511,299,20,,3,TRUE,TRUE,transit,active,,,,
#511:B-7,B-7,漁場,#511,299,99,,3,TRUE,TRUE,transit,active,,,,
#511:A-5,A-5,漁場,#511,199,20,,3,TRUE,TRUE,transit,active,,,,
#511:B-5,B-5,漁場,#511,199,99,,3,TRUE,TRUE,transit,active,,,,
#511:D-9,D-9,漁場,#511,399,299,,3,TRUE,TRUE,transit,active,,,,
#511:K-11,K-11,漁場,#511,499,978,,3,TRUE,TRUE,transit,active,,,,
#511:D-7,D-7,漁場,#511,299,299,,3,TRUE,TRUE,transit,active,,,,
#511:C-9,C-9,漁場,#511,399,199,,3,TRUE,TRUE,transit,active,,,,
#511:C-7,C-7,漁場,#511,299,199,,3,TRUE,TRUE,transit,active,,,,
#511:B-21,B-21,漁場,#511,978,99,,3,TRUE,TRUE,transit,active,,,,
#511:C-11,C-11,漁場,#511,499,199,,3,TRUE,TRUE,transit,active,,,,
#511:D-3,D-3,漁場,#511,99,299,,3,TRUE,TRUE,transit,active,,,,
#511:C-5,C-5,漁場,#511,199,199,,3,TRUE,TRUE,transit,active,,,,
#511:F-21,F-21,漁場,#511,978,499,,3,TRUE,TRUE,transit,active,,,,
#511:I-5,I-5,漁場,#511,199,799,,3,TRUE,TRUE,transit,active,,,,
#511:I-3,I-3,漁場,#511,99,799,,3,TRUE,TRUE,transit,active,,,,
#511:I-1,I-1,漁場,#511,20,799,,3,TRUE,TRUE,transit,active,,,,
#511:C-3,C-3,漁場,#511,99,199,,3,TRUE,TRUE,transit,active,,,,
#511:F-3,F-3,漁場,#511,99,499,,3,TRUE,TRUE,transit,active,,,,
#511:C-13,C-13,漁場,#511,599,199,,3,TRUE,TRUE,transit,active,,,,
#511:h-16,h-16,都市,#511,749,749,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:03,,legacy_management_table,都市破壊OCR IMG_1432.PNG / 2026/05/30 12:03:55 / #511 X:749 Y:749 Lv.2都市 / 攻撃側 #476[476X] / 防衛側 #511[SVa] / 宝箱×5 / 破壊済み・復活なし
#511:e-16,e-16,都市,#511,749,449,,8,TRUE,TRUE,target_only,active,,,,
#511:c-10,c-10,都市,#511,449,249,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 20:53,,legacy_management_table,"Dropbox破壊OCR IMG_1466.PNG / 2026/05/30 20:53:06 / #523[fIrE] が #511[2N7] 領有中の Lv.2都市 #511(449,249) を破壊 / 宝箱x5 / 破壊済み・復活なし"
#511:D-5,D-5,漁場,#511,199,299,,3,TRUE,TRUE,transit,active,,,,
#511:E-5,E-5,漁場,#511,199,399,,3,TRUE,TRUE,transit,active,,,,
#511:E-15,E-15,漁場,#511,699,399,,3,TRUE,TRUE,transit,active,,,,
#511:F-5,F-5,漁場,#511,199,499,,3,TRUE,TRUE,transit,active,,,,
#511:B-3,B-3,漁場,#511,99,99,,3,TRUE,TRUE,transit,active,,,,
#511:D-13,D-13,漁場,#511,599,299,,3,TRUE,TRUE,transit,active,,,,
#511:E-7,E-7,漁場,#511,299,399,,3,TRUE,TRUE,transit,active,,,,
#511:J-13,J-13,漁場,#511,599,899,,3,TRUE,TRUE,transit,active,,,,
#511:E-1,E-1,漁場,#511,20,399,,3,TRUE,TRUE,transit,active,,,,
#511:F-7,F-7,漁場,#511,299,499,,3,TRUE,TRUE,transit,active,,,,
#511:G-7,G-7,漁場,#511,299,599,,3,TRUE,TRUE,transit,active,,,,
#511:H-11,H-11,漁場,#511,499,699,,3,TRUE,TRUE,transit,active,,,,
#511:H-15,H-15,漁場,#511,699,699,,3,TRUE,TRUE,transit,active,,,,
#511:J-11,J-11,漁場,#511,499,899,,3,TRUE,TRUE,transit,active,,,,
#511:J-19,J-19,漁場,#511,899,899,,3,TRUE,TRUE,transit,active,,,,
#511:K-21,K-21,漁場,#511,978,978,,3,TRUE,TRUE,transit,active,,,,
#511:H-17,H-17,漁場,#511,799,699,,3,TRUE,TRUE,transit,active,,,,
#511:H-7,H-7,漁場,#511,299,699,,3,TRUE,TRUE,transit,active,,,,
#511:I-11,I-11,漁場,#511,499,799,,3,TRUE,TRUE,transit,active,,,,
#511:J-9,J-9,漁場,#511,399,899,,3,TRUE,TRUE,transit,active,,,,
#511:G-17,G-17,漁場,#511,799,599,,3,TRUE,TRUE,transit,active,,,,
#511:g-12,g-12,都市,#511,549,649,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:42,,legacy_management_table,都市破壊OCR IMG_1438.PNG / 2026/05/30 12:42:58 / #511 X:549 Y:649 Lv.3都市 / 攻撃側 #480[BgNa] / 防衛側 #511[DaNG] / 宝箱×10 / 破壊済み・復活なし
#511:j-8,j-8,都市,#511,349,949,,8,TRUE,TRUE,target_only,active,,,,
#511:f-14,f-14,都市,#511,649,549,,8,TRUE,TRUE,target_only,active,,,,
#511:g-14,g-14,都市,#511,649,649,,8,TRUE,TRUE,target_only,active,,,,
#511:c-12,c-12,都市,#511,549,249,,8,TRUE,TRUE,target_only,active,,,,
#511:d-8,d-8,都市,#511,349,349,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:08,,legacy_management_table,都市破壊OCR IMG_1434.PNG / 2026/05/30 12:08:03 / #511 X:349 Y:349 Lv.3都市 / 攻撃側 #523[fIrE] / 防衛側 #511[2N7] / 宝箱×10 / 破壊済み・復活なし
#511:f-8,f-8,都市,#511,349,549,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 20:04,,legacy_management_table,"Dropbox破壊OCR IMG_1465.PNG / 2026/05/30 20:04:58 / #523[WUG] が #511[JL0] 領有中の Lv.3都市 #511(349,549) を破壊 / 宝箱x10 / 破壊済み・復活なし"
#511:G-5,G-5,漁場,#511,199,599,,3,TRUE,TRUE,transit,active,,,,
#511:h-2,h-2,交易地,#511,49,749,,1,TRUE,FALSE,isolated,active,,,,
#511:f-2,f-2,交易地,#511,49,549,,1,TRUE,FALSE,isolated,active,,,,
#511:a-2,a-2,交易地,#511,49,49,,1,TRUE,FALSE,isolated,active,,,,
#511:b-2,b-2,交易地,#511,49,149,,1,TRUE,FALSE,isolated,active,,,,
#511:c-2,c-2,交易地,#511,49,249,,1,TRUE,FALSE,isolated,active,,,,
#511:d-2,d-2,交易地,#511,49,349,,1,TRUE,FALSE,isolated,active,,,,
#511:e-2,e-2,交易地,#511,49,449,,1,TRUE,FALSE,isolated,active,,,,
#511:g-2,g-2,交易地,#511,49,649,,1,TRUE,FALSE,isolated,active,,,,
#511:i-2,i-2,交易地,#511,49,849,,1,TRUE,FALSE,isolated,active,,,,
#511:j-2,j-2,交易地,#511,49,949,,1,TRUE,FALSE,isolated,active,,,,
#511:G-15,G-15,漁場,#511,699,599,,3,TRUE,TRUE,transit,active,,,,
#511:F-15,F-15,漁場,#511,699,499,,3,TRUE,TRUE,transit,active,,,,
#511:H-3,H-3,漁場,#511,99,699,,3,TRUE,TRUE,transit,active,,,,
#511:I-15,I-15,漁場,#511,699,799,,3,TRUE,TRUE,transit,active,,,,
#511:J-15,J-15,漁場,#511,699,899,,3,TRUE,TRUE,transit,active,,,,
#511:K-15,K-15,漁場,#511,699,978,,3,TRUE,TRUE,transit,active,,,,
#511:E-17,E-17,漁場,#511,799,399,,3,TRUE,TRUE,transit,active,,,,
#511:H-1,H-1,漁場,#511,20,699,,3,TRUE,TRUE,transit,active,,,,
#511:J-7,J-7,漁場,#511,299,899,,3,TRUE,TRUE,transit,active,,,,
#511:F-17,F-17,漁場,#511,799,499,,3,TRUE,TRUE,transit,active,,,,
#511:J-3,J-3,漁場,#511,99,899,,3,TRUE,TRUE,transit,active,,,,
#511:J-1,J-1,漁場,#511,20,899,,3,TRUE,TRUE,transit,active,,,,
#511:G-19,G-19,漁場,#511,899,599,,3,TRUE,TRUE,transit,active,,,,
#511:F-19,F-19,漁場,#511,899,499,,3,TRUE,TRUE,transit,active,,,,
#511:d-16,d-16,都市,#511,749,349,,8,TRUE,TRUE,target_only,active,,,,
#511:e-14,e-14,都市,#511,649,449,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:25,,legacy_management_table,都市破壊ログ 2026/05/28 12:25:14 / #511 X:649 Y:449 Lv.3都市 / 攻撃側 #480[BgNa] / 防衛側 #511[SVa] / 宝箱×10 / 破壊済み・復活なし
#511:d-14,d-14,都市,#511,649,349,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:35,,legacy_management_table,都市破壊ログ 2026/05/28 12:35:01 / #511 X:649 Y:349 Lv.3都市 / 攻撃側 #480[WbW] / 防衛側 #511[SVa] / 宝箱×10 / 破壊済み・復活なし
#511:H-9,H-9,漁場,#511,399,699,,3,TRUE,TRUE,transit,active,,,,
#511:I-9,I-9,漁場,#511,399,799,,3,TRUE,TRUE,transit,active,,,,
#511:g-10,g-10,都市,#511,449,649,,8,TRUE,TRUE,target_only,destroyed,2026/05/27 20:20,,legacy_management_table,都市破壊ログ 2026/05/27 20:20:19 / #511 X:449 Y:649 Lv.3都市 / 攻撃側 #480[WbW] / 防衛側 #511[DaNG] / 宝箱×10 / 破壊済み・復活なし
#511:j-20,j-20,都市,#511,949,949,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 0:02,,legacy_management_table,都市破壊ログ 2026/05/28 00:02:18 / #511 X:949 Y:949 Lv.1都市 / 攻撃側 #480[CDF8] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
#511:h-14,h-14,都市,#511,649,749,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:06,,legacy_management_table,都市破壊ログ 2026/05/28 12:06:12 / #511 X:649 Y:749 Lv.2都市 / 攻撃側 #476[476X] / 防衛側 #511[DaNG] / 宝箱×5 / 破壊済み・復活なし
#511:j-6,j-6,都市,#511,249,949,,8,TRUE,TRUE,target_only,active,,,,
#511:h-4,h-4,都市,#511,149,749,,8,TRUE,TRUE,target_only,active,,,,
#511:E-19,E-19,漁場,#511,899,399,,3,TRUE,TRUE,transit,active,,,,
#511:D-19,D-19,漁場,#511,899,299,,3,TRUE,TRUE,transit,active,,,,
#511:E-3,E-3,漁場,#511,99,399,,3,TRUE,TRUE,transit,active,,,,
#511:e-8,e-8,都市,#511,349,449,,8,TRUE,TRUE,target_only,destroyed,2026/05/27 20:23,,legacy_management_table,都市破壊ログ 2026/05/27 20:23:12 / #511 X:349 Y:449 Lv.3都市 / 攻撃側 #523[WUG] / 防衛側 #511[JLO] / 宝箱×10 / 破壊済み・復活なし
#511:g-8,g-8,都市,#511,349,649,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 4:11,,legacy_management_table,都市破壊OCR IMG_1430.PNG / 2026/05/30 04:11:00 / #511 X:349 Y:649 Lv.3都市 / 攻撃側 #523[WUG] / 防衛側 #511[JL0] / 宝箱×10 / 表記補正:JLO->JL0 / 破壊済み・復活なし
#511:H-19,H-19,漁場,#511,899,699,,3,TRUE,TRUE,transit,active,,,,
#511:G-3,G-3,漁場,#511,99,599,,3,TRUE,TRUE,transit,active,,,,
#511:K-9,K-9,漁場,#511,399,978,,3,TRUE,TRUE,transit,active,,,,
#511:K-13,K-13,漁場,#511,599,978,,3,TRUE,TRUE,transit,active,,,,
#511:I-17,I-17,漁場,#511,799,799,,3,TRUE,TRUE,transit,active,,,,
#511:I-19,I-19,漁場,#511,899,799,,3,TRUE,TRUE,transit,active,,,,
#511:K-17,K-17,漁場,#511,799,978,,3,TRUE,TRUE,transit,active,,,,
#511:J-17,J-17,漁場,#511,799,899,,3,TRUE,TRUE,transit,active,,,,
#511:A-1,A-1,漁場,#511,20,20,,3,TRUE,TRUE,transit,active,,,,
#511:a-10,a-10,都市,#511,449,49,,8,TRUE,TRUE,target_only,active,,,,
#511:A-11,A-11,漁場,#511,499,20,,3,TRUE,TRUE,transit,active,,,,
#511:a-12,a-12,都市,#511,549,49,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 4:48,,legacy_management_table,都市破壊OCR IMG_1431.PNG / 2026/05/30 04:48:18 / #511 X:549 Y:49 Lv.1都市 / 攻撃側 #523[K4TR] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
#511:A-13,A-13,漁場,#511,599,20,,3,TRUE,TRUE,transit,active,,,,
#511:a-14,a-14,都市,#511,649,49,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 13:03,,legacy_management_table,"Dropbox破壊OCR IMG_1465.PNG / 2026/05/30 13:03:42 / #523[EDFS] が #511 領有中の Lv.1都市 #511(649,49) を破壊 / 宝箱x2 / 破壊済み・復活なし"
#511:A-15,A-15,漁場,#511,699,20,,3,TRUE,TRUE,transit,active,,,,
#511:a-16,a-16,都市,#511,749,49,,8,TRUE,TRUE,target_only,active,,,,
#511:A-17,A-17,漁場,#511,799,20,,3,TRUE,TRUE,transit,active,,,,
#511:a-18,a-18,都市,#511,849,49,,8,TRUE,TRUE,target_only,active,,,,
#511:A-19,A-19,漁場,#511,899,20,,3,TRUE,TRUE,transit,active,,,,
#511:a-20,a-20,都市,#511,949,49,,8,TRUE,TRUE,target_only,active,,,,
#511:A-21,A-21,漁場,#511,978,20,,3,TRUE,TRUE,transit,active,,,,
#511:A-3,A-3,漁場,#511,99,20,,3,TRUE,TRUE,transit,active,,,,
#511:a-4,a-4,都市,#511,149,49,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 4:07,,legacy_management_table,都市破壊OCR IMG_1430.PNG / 2026/05/30 04:07:43 / #511 X:149 Y:49 Lv.1都市 / 攻撃側 #523[u3o] / 防衛側 #511[SVh] / 宝箱×2 / 破壊済み・復活なし
#511:a-6,a-6,都市,#511,249,49,,8,TRUE,TRUE,target_only,active,,,,
#511:a-8,a-8,都市,#511,349,49,,8,TRUE,TRUE,target_only,active,,,,
#511:A-9,A-9,漁場,#511,399,20,,3,TRUE,TRUE,transit,active,,,,
#511:B-1,B-1,漁場,#511,20,99,,3,TRUE,TRUE,transit,active,,,,
#511:b-10,b-10,都市,#511,449,149,,8,TRUE,TRUE,target_only,active,,,,
#511:B-11,B-11,漁場,#511,499,99,,3,TRUE,TRUE,transit,active,,,,
#511:b-12,b-12,都市,#511,549,149,,8,TRUE,TRUE,target_only,active,,,,
#511:B-13,B-13,漁場,#511,599,99,,3,TRUE,TRUE,transit,active,,,,
#511:b-14,b-14,都市,#511,649,149,,8,TRUE,TRUE,target_only,active,,,,
#511:B-15,B-15,漁場,#511,699,99,,3,TRUE,TRUE,transit,active,,,,
#511:b-16,b-16,都市,#511,749,149,,8,TRUE,TRUE,target_only,active,,,,
#511:B-17,B-17,漁場,#511,799,99,,3,TRUE,TRUE,transit,active,,,,
#511:b-18,b-18,都市,#511,849,149,,8,TRUE,TRUE,target_only,active,,,,
#511:B-19,B-19,漁場,#511,899,99,,3,TRUE,TRUE,transit,active,,,,
#511:b-20,b-20,都市,#511,949,149,,8,TRUE,TRUE,target_only,active,,,,
#511:b-4,b-4,都市,#511,149,149,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:07,,legacy_management_table,都市破壊ログ 2026/05/28 12:07:41 / #511 X:149 Y:149 Lv.1都市 / 攻撃側 #523[K4TR] / 防衛側 #511[2N7] / 宝箱×2 / 破壊済み・復活なし
#511:b-6,b-6,都市,#511,249,149,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:14,,legacy_management_table,都市破壊ログ 2026/05/28 12:14:39 / #511 X:249 Y:149 Lv.1都市 / 攻撃側 #523[u3o] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし / 同座標追加ログ 2026/05/28 12:23:26 #523[u3o]
#511:b-8,b-8,都市,#511,349,149,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:19,,legacy_management_table,都市破壊ログ 2026/05/28 12:19:24 / #511 X:349 Y:149 Lv.1都市 / 攻撃側 #523[K4TR] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
#511:B-9,B-9,漁場,#511,399,99,,3,TRUE,TRUE,transit,active,,,,
#511:C-1,C-1,漁場,#511,20,199,,3,TRUE,TRUE,transit,active,,,,
#511:c-14,c-14,都市,#511,649,249,,8,TRUE,TRUE,target_only,active,,,,
#511:C-15,C-15,漁場,#511,699,199,,3,TRUE,TRUE,transit,active,,,,
#511:c-16,c-16,都市,#511,749,249,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:24,,legacy_management_table,都市破壊OCR IMG_1437.PNG / 2026/05/30 12:24:14 / #511 X:749 Y:249 Lv.2都市 / 攻撃側 #480[AAOA] / 防衛側 #511[sbM] / 宝箱×5 / 破壊済み・復活なし
#511:C-17,C-17,漁場,#511,799,199,,3,TRUE,TRUE,transit,active,,,,
#511:c-18,c-18,都市,#511,849,249,,8,TRUE,TRUE,target_only,active,,,,
#511:C-19,C-19,漁場,#511,899,199,,3,TRUE,TRUE,transit,active,,,,
#511:c-20,c-20,都市,#511,949,249,,8,TRUE,TRUE,target_only,active,,,,
#511:C-21,C-21,漁場,#511,978,199,,3,TRUE,TRUE,transit,active,,,,
#511:c-4,c-4,都市,#511,149,249,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 10:36,,legacy_management_table,都市破壊ログ 2026/05/28 10:36:13 / #511 X:149 Y:249 Lv.1都市 / 攻撃側 #523[5DU] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
#511:c-6,c-6,都市,#511,249,249,,8,TRUE,TRUE,target_only,active,,,,
#511:c-8,c-8,都市,#511,349,249,,8,TRUE,TRUE,target_only,active,,,,
#511:D-1,D-1,漁場,#511,20,299,,3,TRUE,TRUE,transit,active,,,,
#511:d-10,d-10,都市,#511,449,349,,8,TRUE,TRUE,target_only,active,,,,
#511:D-11,D-11,漁場,#511,499,299,,3,TRUE,TRUE,transit,active,,,,
#511:d-12,d-12,都市,#511,549,349,,8,TRUE,TRUE,target_only,active,,,,
#511:D-15,D-15,漁場,#511,699,299,,3,TRUE,TRUE,transit,active,,,,
#511:D-17,D-17,漁場,#511,799,299,,3,TRUE,TRUE,transit,active,,,,
#511:d-18,d-18,都市,#511,849,349,,8,TRUE,TRUE,target_only,active,,,,
#511:d-20,d-20,都市,#511,949,349,,8,TRUE,TRUE,target_only,active,,,,
#511:D-21,D-21,漁場,#511,978,299,,3,TRUE,TRUE,transit,active,,,,
#511:d-4,d-4,都市,#511,149,349,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:25,,legacy_management_table,都市破壊OCR IMG_1437.PNG / 2026/05/30 12:25:17 / #511 X:149 Y:349 Lv.1都市 / 攻撃側 #523[5DU] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
#511:d-6,d-6,都市,#511,249,349,,8,TRUE,TRUE,target_only,active,,,,
#511:e-10,e-10,都市,#511,449,449,,8,TRUE,TRUE,target_only,active,,,,
#511:E-11,E-11,漁場,#511,499,399,,3,TRUE,TRUE,transit,active,,,,
#511:e-12,e-12,都市,#511,549,449,,8,TRUE,TRUE,target_only,active,,,,
#511:E-13,E-13,漁場,#511,599,399,,3,TRUE,TRUE,transit,active,,,,
#511:e-18,e-18,都市,#511,849,449,,8,TRUE,TRUE,target_only,active,,,,
#511:e-20,e-20,都市,#511,949,449,,8,TRUE,TRUE,target_only,active,,,,
#511:E-21,E-21,漁場,#511,978,399,,3,TRUE,TRUE,transit,active,,,,
#511:e-4,e-4,都市,#511,149,449,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:19,,legacy_management_table,都市破壊ログ 2026/05/28 12:19:34 / #511 X:149 Y:449 Lv.1都市 / 攻撃側 #523[EDFS] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
#511:e-6,e-6,都市,#511,249,449,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:20,,legacy_management_table,都市破壊OCR IMG_1436.PNG / 2026/05/30 12:20:49 / #511 X:249 Y:449 Lv.2都市 / 攻撃側 #523[5DU] / 防衛側 #511[2N7] / 宝箱×5 / 破壊済み・復活なし
#511:E-9,E-9,漁場,#511,399,399,,3,TRUE,TRUE,transit,active,,,,
#511:F-1,F-1,漁場,#511,20,499,,3,TRUE,TRUE,transit,active,,,,
#511:f-10,f-10,都市,#511,449,549,,8,TRUE,TRUE,target_only,active,,,,
#511:F-11,F-11,漁場,#511,499,499,,3,TRUE,TRUE,transit,active,,,,
#511:f-12,f-12,都市,#511,549,549,,8,TRUE,TRUE,target_only,active,,,,
#511:F-13,F-13,漁場,#511,599,499,,3,TRUE,TRUE,transit,active,,,,
#511:f-16,f-16,都市,#511,749,549,,8,TRUE,TRUE,target_only,active,,,,
#511:f-18,f-18,都市,#511,849,549,,8,TRUE,TRUE,target_only,active,,,,
#511:f-20,f-20,都市,#511,949,549,,8,TRUE,TRUE,target_only,active,,,,
#511:f-4,f-4,都市,#511,149,549,,8,TRUE,TRUE,target_only,active,,,,
#511:f-6,f-6,都市,#511,249,549,,8,TRUE,TRUE,target_only,active,,,,
#511:F-9,F-9,漁場,#511,399,499,,3,TRUE,TRUE,transit,active,,,,
#511:G-1,G-1,漁場,#511,20,599,,3,TRUE,TRUE,transit,active,,,,
#511:G-11,G-11,漁場,#511,499,599,,3,TRUE,TRUE,transit,active,,,,
#511:G-13,G-13,漁場,#511,599,599,,3,TRUE,TRUE,transit,active,,,,
#511:g-16,g-16,都市,#511,749,649,,8,TRUE,TRUE,target_only,active,,,,
#511:g-18,g-18,都市,#511,849,649,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:07,,legacy_management_table,都市破壊ログ 2026/05/28 12:07:38 / #511 X:849 Y:649 Lv.1都市 / 攻撃側 #480[BgNa] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
#511:g-20,g-20,都市,#511,949,649,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 0:08,,legacy_management_table,都市破壊OCR IMG_1430.PNG / 2026/05/30 00:08:17 / #511 X:949 Y:649 Lv.1都市 / 攻撃側 #480[CDf8] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
#511:G-21,G-21,漁場,#511,978,599,,3,TRUE,TRUE,transit,active,,,,
#511:g-4,g-4,都市,#511,149,649,,8,TRUE,TRUE,target_only,active,,,,
#511:g-6,g-6,都市,#511,249,649,,8,TRUE,TRUE,target_only,destroyed,2026/05/27 20:25,,legacy_management_table,都市破壊ログ 2026/05/27 20:25:53 / #511 X:249 Y:649 Lv.2都市 / 攻撃側 #523[WUG] / 防衛側 #511[JL0] / 宝箱×5 / 破壊済み・復活なし
#511:G-9,G-9,漁場,#511,399,599,,3,TRUE,TRUE,transit,active,,,,
#511:h-10,h-10,都市,#511,449,749,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:33,,legacy_management_table,都市破壊ログ 2026/05/28 12:33:26 / #511 X:449 Y:749 Lv.2都市 / 攻撃側 #523[NBNH] / 防衛側 #511[DaNG] / 宝箱×5 / 破壊済み・復活なし
#511:h-12,h-12,都市,#511,549,749,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:03,,legacy_management_table,都市破壊ログ 2026/05/28 12:03:31 / #511 X:549 Y:749 Lv.2都市 / 攻撃側 #476[476X] / 防衛側 #511[DaNG] / 宝箱×5 / 破壊済み・復活なし
#511:H-13,H-13,漁場,#511,599,699,,3,TRUE,TRUE,transit,active,,,,
#511:h-18,h-18,都市,#511,849,749,,8,TRUE,TRUE,target_only,active,,,,
#511:h-20,h-20,都市,#511,949,749,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:38,,legacy_management_table,都市破壊ログ 2026/05/28 12:38:18 / #511 X:949 Y:749 Lv.1都市 / 攻撃側 #476[476M] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
#511:H-21,H-21,漁場,#511,978,699,,3,TRUE,TRUE,transit,active,,,,
#511:H-5,H-5,漁場,#511,199,699,,3,TRUE,TRUE,transit,active,,,,
#511:h-6,h-6,都市,#511,249,749,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:29,,legacy_management_table,都市破壊ログ 2026/05/28 12:29:10 / #511 X:249 Y:749 Lv.2都市 / 攻撃側 #523[fIrE] / 防衛側 #511 / 宝箱×5 / 破壊済み・復活なし
#511:h-8,h-8,都市,#511,349,749,,8,TRUE,TRUE,target_only,active,,,,
#511:i-10,i-10,都市,#511,449,849,,8,TRUE,TRUE,target_only,active,,,,
#511:i-12,i-12,都市,#511,549,849,,8,TRUE,TRUE,target_only,active,,,,
#511:I-13,I-13,漁場,#511,599,799,,3,TRUE,TRUE,transit,active,,,,
#511:i-14,i-14,都市,#511,649,849,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 13:06,,legacy_management_table,"Dropbox破壊OCR IMG_1465.PNG / 2026/05/30 13:06:13 / #480[CDf8] が #511 領有中の Lv.1都市 #511(649,849) を破壊 / 宝箱x2 / 破壊済み・復活なし"
