target_server,coord,x,y,event_time,actor_server,actor_alliance,defender_alliance,level,text_color,destroyed_by,frame,timestamp_sec,raw_text
#480,b-8,349,149,2026-5-27 12:01:50,#440,GoDs,BgNa,1,unknown,unknown,range01_frame_000026.png,12.0,"#440[GoDs]が#480[BgNa]領有中のLv.1都市#480(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,f-16,749,549,2026-5-27 12:01:50,#503,GX99,FHX,2,red,enemy,range01_frame_000026.png,12.0,"#503[GX99]が#509[FHX]領有中のLv.2都市#509(749,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#509,a-12,549,49,2026-5-27 03:09:40,#476,476K,,1,red,enemy,range01_frame_000027.png,13.0,"#476[476K]が#509領有中のLv.1都市#509(549,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#480,b-6,249,149,2026-5-27 04:37:2,#440,GoDs,PmP,1,blue,ally,range01_frame_000027.png,13.0,"#440[GoDs]が#480[PmP]領有中のLv.1都市#480(249,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,c-4,149,249,2026-5-27 10:36:1,#523,5DU,,1,red,enemy,range01_frame_000027.png,13.0,"#523[5DU]が#511領有中のLv.1都市#511(149,249)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#480,b-8,349,149,2026-5-27 12:01:5,#440,GoDs,BgNa,1,blue,ally,range01_frame_000027.png,13.0,"#440[GoDs]が#480[BgNa]領有中のLv.1都市#480(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,f-16,749,549,2026-5-27 12:01:5,#503,GX99,FHX,2,red,enemy,range01_frame_000027.png,13.0,"#503[GX99]が#509[FHX]領有中のLv.2都市#509(749,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#509,a-12,549,49,2026-5-27 03:09:40,#476,476K,,1,red,enemy,range01_frame_000029.png,14.0,"#476[476K]が#509頑有中のLv.1都市#509(549,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#480,b-6,249,149,2026-5-27 04:37:2,#440,GoDs,PmP,1,blue,ally,range01_frame_000029.png,14.0,"#440[GoDs]が#480[PmP]頑有中のLv.1都市#480(249,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,c-4,149,249,2026-5-27 10:36:1,#523,5DU,,1,red,enemy,range01_frame_000029.png,14.0,"#523[5DU]が#511頑有中のLv.1都市#511(149,249)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#480,b-8,349,149,2026-5-27 12:01:5,#440,GoDs,BgNa,1,blue,ally,range01_frame_000029.png,14.0,"#440[GoDs]が#480[BgNa]頑有中のLv.1都市#480(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,f-16,749,549,2026-5-27 12:01:5,#503,GX99,FHX,2,red,enemy,range01_frame_000029.png,14.0,"#503[GX99]が#509[FHX]頑有中のLv.2都市#509(749,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#509,f-18,849,549,2026-5-27 12:01:5,#503,Bye,FHX,1,red,enemy,range01_frame_000030.png,14.0,"#503[Bye]が#509[FHX]頑有中のLv.1都市#509(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#480,b-6,249,149,2026-5-27 04:37:2,#440,GoDs,Pmp,1,blue,ally,range01_frame_000031.png,15.0,"#440[GoDs]が#480[Pmp]領有中のLv.1都市 #480(249,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,c-4,149,249,2026-5-27 10:36:1,#523,5DU,,1,red,enemy,range01_frame_000031.png,15.0,"#523[5DU]が#511領有中のLv.1都市 #511(149,249)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#480,b-8,349,149,2026-5-27 12:01:5,#440,GoDs,BgNa,1,blue,ally,range01_frame_000031.png,15.0,"#440[GoDs]が#480[BgNa]領有中のLv.1都市 #480(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,f-16,749,549,2026-5-27 12:01:5,#503,GX99,FHX,2,red,enemy,range01_frame_000031.png,15.0,"#503[GX99]が#509[FHX]領有中のLv.2都市 #509(749,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#509,f-18,849,549,2026-5-27 12:02:3,#503,Bye,FHX,1,red,enemy,range01_frame_000031.png,15.0,"#503[Bye]が#509[FHX]領有中のLv.1都市 #509(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,h-12,549,749,2026-5-27 12:02:3,#476,476X,DaNG,2,red,enemy,range01_frame_000032.png,15.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(549,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,c-4,149,249,2026-5-27 10:36:1,#523,5DU,,1,red,enemy,range01_frame_000033.png,16.0,"#523[5DU]が#511 領有中のLv.1都市 #511(149,249)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#480,b-8,349,149,2026-5-27 12:01:5,#440,GoDs,BgNa,1,blue,ally,range01_frame_000033.png,16.0,"#440[GoDs]が#480[BgNa]領有中のLv.1都市 #480(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,f-16,749,549,2026-5-27 12:01:5,#503,GX99,FHX,2,red,enemy,range01_frame_000033.png,16.0,"#503[GX99]が#509[FHX]領有中のLv.2都市 #509(749,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#509,f-18,849,549,2026-5-27 12:02:3,#503,Bye,FHX,1,red,enemy,range01_frame_000033.png,16.0,"#503[Bye]が#509[FHX]領有中のLv.1都市 #509(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,h-12,549,749,2026-5-27 12:03:3,#476,476X,DaNG,2,red,enemy,range01_frame_000033.png,16.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(549,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#480,b-8,349,149,2026-5-27 10:36:1,#440,GoDs,BgNa,1,blue,ally,range01_frame_000034.png,16.0,"#440[GoDs]が#480[BgNa]領有中のLv.1都市 #480(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,f-16,749,549,2026-5-27 12:01:5,#503,GX99,FHX,2,red,enemy,range01_frame_000034.png,16.0,"#503[GX99]が#509[FHX]領有中のLv.2都市 #509(749,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#509,f-18,849,549,2026-5-27 12:02:3,#503,Bye,FHX,1,red,enemy,range01_frame_000034.png,16.0,"#503[Bye]が#509[FHX]領有中のLv.1都市 #509(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,h-12,549,749,2026-5-27 12:03:3,#476,476X,DaNG,2,red,enemy,range01_frame_000034.png,16.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(549,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#480,b-8,349,149,2026-5-27 12:01:5,#440,GoDs,BgNa,1,blue,ally,range01_frame_000035.png,17.0,"#440[GoDs]が#480[BgNa]領有中のLv.1都市 #480(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,f-16,749,549,2026-5-27 12:01:5,#503,GX99,FHX,2,red,enemy,range01_frame_000035.png,17.0,"#503[GX99]が#509[FHX]領有中のLv.2都市 #509(749,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#509,f-18,849,549,2026-5-27 12:02:3,#503,Bye,FHX,1,red,enemy,range01_frame_000035.png,17.0,"#503[Bye]が#509[FHX]領有中のLv.1都市 #509(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,h-12,549,749,2026-5-27 12:03:3,#476,476X,DaNG,2,red,enemy,range01_frame_000035.png,17.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(549,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,h-14,649,749,2026-5-27 12:06:1,#476,476X,DaNG,2,red,enemy,range01_frame_000035.png,17.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(649,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#509,f-16,749,549,2026-5-27 12:01:5,#503,GX99,FHX,2,red,enemy,range01_frame_000036.png,17.0,"#503[GX99]が#509[FHX]領有中のLv.2都市 #509(749,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#509,f-18,849,549,2026-5-27 12:02:3,#503,Bye,FHX,1,red,enemy,range01_frame_000036.png,17.0,"#503[Bye]が#509[FHX]領有中のLv.1都市 #509(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,h-12,549,749,2026-5-27 12:03:3,#476,476X,DaNG,2,red,enemy,range01_frame_000036.png,17.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(549,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,h-14,649,749,2026-5-27 12:06:1,#476,476X,DaNG,2,red,enemy,range01_frame_000036.png,17.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(649,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,g-18,849,649,,#480,BgNa,,1,blue,ally,range01_frame_000036.png,17.0,"#480[BgNa]が#511領有中のLv.1都市 #511(849,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,f-16,749,549,2026-5-27 12:01:5,#503,GX99,FHX,2,red,enemy,range01_frame_000037.png,18.0,"#503[GX99]が#509[FHX]領有中のLv.2都市 #509(749,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#509,f-18,849,549,2026-5-27 12:02:3,#503,Bye,FHX,1,red,enemy,range01_frame_000037.png,18.0,"#503[Bye]が#509[FHX]領有中のLv.1都市 #509(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,h-12,549,749,2026-5-27 12:03:3,#476,476X,DaNG,2,red,enemy,range01_frame_000037.png,18.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(549,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,h-14,649,749,2026-5-27 12:06:1,#476,476X,DaNG,2,red,enemy,range01_frame_000037.png,18.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(649,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,g-18,849,649,2026-5-27 12:07:3,#480,BgNa,,1,blue,ally,range01_frame_000037.png,18.0,"#480[BgNa]が#511領有中のLv.1都市 #511(849,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,f-16,749,549,2026-5-27 12:01:5,#503,GX99,FHX,2,red,enemy,range01_frame_000038.png,18.0,"#503[GX99]が#509[FHX]領有中のLv.2都市 #509(749,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#509,f-18,849,549,2026-5-27 12:02:3,#503,Bye,FHX,1,red,enemy,range01_frame_000038.png,18.0,"#503[Bye]が#509[FHX]領有中のLv.1都市 #509(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,h-12,549,749,2026-5-27 12:03:3,#476,476X,DaNG,2,red,enemy,range01_frame_000038.png,18.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(549,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,h-14,649,749,2026-5-27 12:06:1,#476,476X,DaNG,2,red,enemy,range01_frame_000038.png,18.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(649,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,g-18,849,649,2026-5-27 12:07:3,#480,BgNa,,1,blue,ally,range01_frame_000038.png,18.0,"#480[BgNa]が#511領有中のLv.1都市 #511(849,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,f-16,749,549,2026-5-27 12:01:5,#503,GX99,FHX,2,red,enemy,range01_frame_000039.png,19.0,"#503[GX99]が#509[FHX]領有中のLv.2都市 #509(749,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#509,f-18,849,549,2026-5-27 12:02:3,#503,Bye,FHX,1,red,enemy,range01_frame_000039.png,19.0,"#503[Bye]が#509[FHX]領有中のLv.1都市 #509(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,h-12,549,749,2026-5-27 12:03:3,#476,476X,DaNG,2,red,enemy,range01_frame_000039.png,19.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(549,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,h-14,649,749,2026-5-27 12:06:1,#476,476X,DaNG,2,red,enemy,range01_frame_000039.png,19.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(649,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,g-18,849,649,2026-5-27 12:07:3,#480,BgNa,,1,blue,ally,range01_frame_000039.png,19.0,"#480[BgNa]が#511領有中のLv.1都市 #511(849,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,f-16,749,549,2026-5-27 12:01:5,#503,GX99,FHX,2,red,enemy,range01_frame_000041.png,20.0,"#503[GX99]が#509[FHX]領有中のLv.2都市 #509(749,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#509,f-18,849,549,2026-5-27 12:02:3,#503,Bye,FHX,1,red,enemy,range01_frame_000041.png,20.0,"#503[Bye]が#509[FHX]領有中のLv.1都市 #509(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,h-12,549,749,2026-5-27 12:03:3,#476,476X,DaNG,2,red,enemy,range01_frame_000041.png,20.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(549,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,h-14,649,749,2026-5-27 12:06:1,#476,476X,DaNG,2,red,enemy,range01_frame_000041.png,20.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(649,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,g-18,849,649,2026-5-27 12:07:3,#480,BgNa,,1,blue,ally,range01_frame_000041.png,20.0,"#480[BgNa]が#511領有中のLv.1都市 #511(849,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,b-4,149,149,2026-5-27 12:07:4,#523,K4TR,2N7,1,red,enemy,range01_frame_000041.png,20.0,"#523[K4TR]が#511[2N7]領有中のLv.1都市 #511(149,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,f-18,849,549,2026-5-27 12:01:5,#503,Bye,FHX,1,red,enemy,range01_frame_000042.png,20.0,"#503[Bye]が#509[FHX]領有中のLv.1都市 #509(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,h-12,549,749,2026-5-27 12:03:3,#476,476X,DaNG,2,red,enemy,range01_frame_000042.png,20.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(549,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,h-14,649,749,2026-5-27 12:06:1,#476,476X,DaNG,2,red,enemy,range01_frame_000042.png,20.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(649,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,g-18,849,649,2026-5-27 12:07:3,#480,BgNa,,1,blue,ally,range01_frame_000042.png,20.0,"#480[BgNa]が#511領有中のLv.1都市 #511(849,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,b-4,149,149,2026-5-27 12:07:4,#523,K4TR,2N7,1,red,enemy,range01_frame_000042.png,20.0,"#523[K4TR]が#511[2N7]領有中のLv.1都市 #511(149,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,h-12,549,749,2026-5-27 12:03:3,#476,476X,DaNG,2,red,enemy,range01_frame_000043.png,21.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(549,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,h-12,549,749,2026-5-27 12:06:1,#476,476X,DaNG,2,red,enemy,range01_frame_000043.png,21.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(549,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,g-18,849,649,2026-5-27 12:07:3,#480,BgNa,,1,red,enemy,range01_frame_000043.png,21.0,"#480[BgNa]が#511領有中のLv.1都市 #511(849,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,b-4,149,149,2026-5-27 12:07:4,#523,K4TR,2N7,1,red,enemy,range01_frame_000043.png,21.0,"#523[K4TR]が#511[2N7]領有中のLv.1都市 #511(149,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,h-12,549,749,2026-5-27 12:03:3,#476,476X,DaNG,2,red,enemy,range01_frame_000044.png,21.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(549,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,h-12,549,749,2026-5-27 12:06:1,#476,476X,DaNG,2,red,enemy,range01_frame_000044.png,21.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(549,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,g-18,849,649,2026-5-27 12:07:3,#480,BgNa,,1,red,enemy,range01_frame_000044.png,21.0,"#480[BgNa]が#511領有中のLv.1都市 #511(849,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,b-4,149,149,2026-5-27 12:07:4,#523,K4TR,2N7,1,red,enemy,range01_frame_000044.png,21.0,"#523[K4TR]が#511[2N7]領有中のLv.1都市 #511(149,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#480,c-6,249,249,2026-5-27 12:11:3,#440,BAJ,BgNa,2,blue,ally,range01_frame_000044.png,21.0,"#440[BAJ]が#480[BgNa]領有中のLv.2都市 #480(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,h-14,649,749,2026-5-27 12:03:3,#476,476X,DaNG,2,red,enemy,range01_frame_000045.png,22.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(649,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,g-18,849,649,2026-5-27 12:06:1,#480,BgNa,,1,blue,ally,range01_frame_000045.png,22.0,"#480[BgNa]が#511領有中のLv.1都市 #511(849,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,b-4,149,149,2026-5-27 12:07:4,#523,K4TR,2N7,1,red,enemy,range01_frame_000045.png,22.0,"#523[K4TR]が#511[2N7]領有中のLv.1都市 #511(149,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#480,c-6,249,249,2026-5-27 12:11:3,#440,BAJ,BgNa,2,blue,ally,range01_frame_000045.png,22.0,"#440[BAJ]が#480[BgNa]領有中のLv.2都市 #480(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,c-10,449,249,2026-5-27 12:11:3,#476,476C,SHA,2,red,enemy,range01_frame_000045.png,22.0,"#476[476C]が#534[SHA]領有中のLv.2都市 #534(449,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,h-14,649,749,2026-5-27 12:06:1,#476,476X,DaNG,2,red,enemy,range01_frame_000046.png,22.0,"#476[476X]が#511[DaNG]領有中のLv.2都市 #511(649,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,g-18,849,649,2026-5-27 12:07:3,#480,BgNa,,1,blue,ally,range01_frame_000046.png,22.0,"#480[BgNa]が#511領有中のLv.1都市 #511(849,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,b-4,149,149,2026-5-27 12:07:4,#523,K4TR,2N7,1,red,enemy,range01_frame_000046.png,22.0,"#523[K4TR]が#511[2N7]領有中のLv.1都市 #511(149,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#480,c-6,249,249,2026-5-27 12:11:3,#440,BAJ,BgNa,2,blue,ally,range01_frame_000046.png,22.0,"#440[BAJ]が#480[BgNa]領有中のLv.2都市 #480(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,c-10,449,249,2026-5-27 12:11:3,#476,476C,SHA,2,red,enemy,range01_frame_000046.png,22.0,"#476[476C]が#534[SHA]領有中のLv.2都市 #534(449,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#511,g-18,849,649,2026-5-27 12:06:1,#480,BgNa,,1,red,enemy,range01_frame_000047.png,23.0,"#480[BgNa]が#511領有中のLv.1都市#511(849,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,b-4,149,149,2026-5-27 12:07:3,#523,K4TR,2N7,1,red,enemy,range01_frame_000047.png,23.0,"#523[K4TR]が#511[2N7]領有中のLv.1都市#511(149,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#480,c-6,249,249,2026-5-27 12:11:3,#440,BAJ,BgNa,2,blue,ally,range01_frame_000047.png,23.0,"#440[BAJ]が#480[BgNa]領有中のLv.2都市#480(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
